class,depth
wd:Q557677,82
wd:Q133105,82
wd:Q23640,82
wd:Q25652146,82
wd:Q34583,82
wd:Q592177,82
wd:Q713102,82
wd:Q193818,82
wd:Q33767,82
wd:Q3405827,82
wd:Q865663,82
wd:Q24452,82
wd:Q691269,82
wd:Q444632,82
wd:Q905151,82
wd:Q478496,82
wd:Q1131303,82
wd:Q4739805,82
wd:Q583582,82
wd:Q170885,82
wd:Q189566,82
wd:Q171495,82
wd:Q8037437,82
wd:Q5852,82
wd:Q1259027,82
wd:Q226697,82
wd:Q506572,82
wd:Q17087755,82
wd:Q192808,82
wd:Q1939150,82
wd:Q1144784,82
wd:Q381892,82
wd:Q41487,82
wd:Q7834360,82
wd:Q514989,82
wd:Q17085418,82
wd:Q3895007,82
wd:Q741518,82
wd:Q1189295,82
wd:Q7164984,82
wd:Q3887718,82
wd:Q2155148,82
wd:Q730038,82
wd:Q221096,82
wd:Q23653,82
wd:Q2656967,82
wd:Q5421292,82
wd:Q18094710,82
wd:Q2378317,82
wd:Q7918434,82
wd:Q2353049,82
wd:Q2296331,82
wd:Q132580,82
wd:Q1553237,82
wd:Q189082,82
wd:Q2561978,82
wd:Q3287622,82
wd:Q253140,82
wd:Q259567,82
wd:Q2853072,82
wd:Q182868,82
wd:Q2369019,82
wd:Q322483,82
wd:Q29962176,82
wd:Q36993249,82
wd:Q37759935,82
wd:Q37792438,82
wd:Q29182544,82
wd:Q2991605,82
wd:Q7225129,82
wd:Q3961022,82
wd:Q1098174,82
wd:Q36492077,82
wd:Q19480970,82
wd:Q308495,82
wd:Q38124175,82
wd:Q18653,82
wd:Q6661985,82
wd:Q6804646,82
wd:Q22269697,82
wd:Q22271429,82
wd:Q22284496,82
wd:Q1342838,82
wd:Q472287,82
wd:Q18054608,82
wd:Q22294933,82
wd:Q14916317,82
wd:Q14865172,82
wd:Q22271497,82
wd:Q2626870,82
wd:Q22299433,82
wd:Q22269718,82
wd:Q14863538,82
wd:Q22299432,82
wd:Q14818032,82
wd:Q22299142,82
wd:Q22271548,82
wd:Q190259,82
wd:Q22289159,82
wd:Q28627,82
wd:Q14859560,82
wd:Q22294722,82
wd:Q14885910,82
wd:Q22269530,82
wd:Q14873025,82
wd:Q11990,82
wd:Q22288298,82
wd:Q211675,82
wd:Q1057,82
wd:Q3736076,82
wd:Q4915012,82
wd:Q14864472,82
wd:Q555853,82
wd:Q193579,82
wd:Q648191,82
wd:Q898912,82
wd:Q503396,82
wd:Q912546,82
wd:Q910058,82
wd:Q471635,82
wd:Q3196,82
wd:Q903420,82
wd:Q1500131,82
wd:Q3952437,82
wd:Q2945392,82
wd:Q7602915,82
wd:Q113796,82
wd:Q205949,82
wd:Q126328,82
wd:Q1058719,82
wd:Q1646582,82
wd:Q25326504,82
wd:Q29967009,82
wd:Q16155280,82
wd:Q791801,82
wd:Q2752427,82
wd:Q2155640,82
wd:Q818574,82
wd:Q2915366,82
wd:Q12407601,82
wd:Q1415338,82
wd:Q16000077,82
wd:Q12525525,82
wd:Q214261,82
wd:Q2199024,82
wd:Q3679744,82
wd:Q30893493,82
wd:Q30092063,82
wd:Q4254955,82
wd:Q11398090,82
wd:Q31603,82
wd:Q30347736,82
wd:Q273499,82
wd:Q1054722,82
wd:Q7181,82
wd:Q11578153,82
wd:Q11446438,82
wd:Q7623897,82
wd:Q18558301,82
wd:Q15944511,82
wd:Q28140340,82
wd:Q1139056,82
wd:Q1086618,82
wd:Q26046092,82
wd:Q753060,82
wd:Q3233738,82
wd:Q2851442,82
wd:Q16024122,82
wd:Q18987139,82
wd:Q7320761,82
wd:Q18553438,82
wd:Q1331116,82
wd:Q18553442,82
wd:Q21082526,82
wd:Q7458487,82
wd:Q16918398,82
wd:Q1690779,82
wd:Q1915681,82
wd:Q1101694,82
wd:Q280156,82
wd:Q1970295,82
wd:Q359892,82
wd:Q1542466,82
wd:Q676191,82
wd:Q2851545,82
wd:Q7228838,82
wd:Q18554691,82
wd:Q18555046,82
wd:Q7200296,82
wd:Q18554610,82
wd:Q18553772,82
wd:Q372752,82
wd:Q382641,82
wd:Q3497859,82
wd:Q1138584,82
wd:Q567694,82
wd:Q540850,82
wd:Q374036,82
wd:Q18553931,82
wd:Q1334408,82
wd:Q18557190,82
wd:Q3042106,82
wd:Q2336873,82
wd:Q1617658,82
wd:Q246084,82
wd:Q476921,82
wd:Q1424106,82
wd:Q504790,82
wd:Q18557741,82
wd:Q1516211,82
wd:Q790971,82
wd:Q200745,82
wd:Q917620,82
wd:Q18554837,82
wd:Q7241740,82
wd:Q5693351,82
wd:Q44727,82
wd:Q881811,82
wd:Q7846175,82
wd:Q154874,82
wd:Q7193408,82
wd:Q1755487,82
wd:Q7316720,82
wd:Q415833,82
wd:Q1269236,82
wd:Q1291366,82
wd:Q7193411,82
wd:Q1146789,82
wd:Q1641068,82
wd:Q16927422,82
wd:Q3589131,82
wd:Q3124960,82
wd:Q3726862,82
wd:Q5051108,82
wd:Q18553212,82
wd:Q28971,82
wd:Q5596831,82
wd:Q942755,82
wd:Q1483214,82
wd:Q545408,82
wd:Q182155,82
wd:Q18553678,82
wd:Q1131786,82
wd:Q202837,82
wd:Q1758730,82
wd:Q16934669,82
wd:Q579665,82
wd:Q2072063,82
wd:Q5197483,82
wd:Q73518,82
wd:Q2450598,82
wd:Q616087,82
wd:Q1140794,82
wd:Q3049292,82
wd:Q18556247,82
wd:Q12152,82
wd:Q5172184,82
wd:Q180762,82
wd:Q987319,82
wd:Q524766,82
wd:Q988405,82
wd:Q1128595,82
wd:Q25303605,82
wd:Q18554363,82
wd:Q644318,82
wd:Q16918965,82
wd:Q616088,82
wd:Q616066,82
wd:Q18555060,82
wd:Q4797547,82
wd:Q18558211,82
wd:Q377978,82
wd:Q18553657,82
wd:Q3631290,82
wd:Q21006662,82
wd:Q857667,82
wd:Q3152925,82
wd:Q5422247,82
wd:Q199804,82
wd:Q183344,82
wd:Q114085,82
wd:Q3827083,82
wd:Q12125,82
wd:Q18553359,82
wd:Q4973832,82
wd:Q1956682,82
wd:Q5737853,82
wd:Q782958,82
wd:Q18558093,82
wd:Q23893414,82
wd:Q18556238,82
wd:Q1137767,82
wd:Q18553658,82
wd:Q1178507,82
wd:Q18553738,82
wd:Q860395,82
wd:Q1233526,82
wd:Q1410864,82
wd:Q1632552,82
wd:Q18553741,82
wd:Q183392,82
wd:Q1269307,82
wd:Q3251367,82
wd:Q5275615,82
wd:Q7933602,82
wd:Q18966636,82
wd:Q3267772,82
wd:Q1975850,82
wd:Q18556106,82
wd:Q18558189,82
wd:Q189956,82
wd:Q7824277,82
wd:Q5375191,82
wd:Q17123440,82
wd:Q133772,82
wd:Q5563106,82
wd:Q520127,82
wd:Q1068997,82
wd:Q18554785,82
wd:Q4162400,82
wd:Q18556206,82
wd:Q17633631,82
wd:Q5113984,82
wd:Q18554354,82
wd:Q18557940,82
wd:Q727153,82
wd:Q18553363,82
wd:Q3924862,82
wd:Q1477,82
wd:Q2058941,82
wd:Q16887028,82
wd:Q7799747,82
wd:Q932899,82
wd:Q16864685,82
wd:Q202849,82
wd:Q8042656,82
wd:Q30990102,82
wd:Q17004238,82
wd:Q18554938,82
wd:Q219102,82
wd:Q1640860,82
wd:Q18554205,82
wd:Q7104932,82
wd:Q18554095,82
wd:Q18556902,82
wd:Q18556080,82
wd:Q18554894,82
wd:Q18554621,82
wd:Q18556899,82
wd:Q2289680,82
wd:Q18555926,82
wd:Q7002430,82
wd:Q15270307,82
wd:Q16678483,82
wd:Q18556927,82
wd:Q7108870,82
wd:Q309067,82
wd:Q18557008,82
wd:Q30349512,82
wd:Q223254,82
wd:Q680873,82
wd:Q18966401,82
wd:Q2604355,82
wd:Q1557239,82
wd:Q17067160,82
wd:Q684383,82
wd:Q18554319,82
wd:Q3108583,82
wd:Q18553766,82
wd:Q622427,82
wd:Q18557956,82
wd:Q18555067,82
wd:Q550455,82
wd:Q18555950,82
wd:Q18556249,82
wd:Q18557760,82
wd:Q18554064,82
wd:Q18553990,82
wd:Q1623006,82
wd:Q1811947,82
wd:Q18553785,82
wd:Q18554635,82
wd:Q1462309,82
wd:Q159701,82
wd:Q18558098,82
wd:Q18556729,82
wd:Q18556073,82
wd:Q18556612,82
wd:Q1318384,82
wd:Q177755,82
wd:Q1077603,82
wd:Q5383708,82
wd:Q18555144,82
wd:Q738170,82
wd:Q16536033,82
wd:Q4674172,82
wd:Q18555294,82
wd:Q18556381,82
wd:Q356033,82
wd:Q5311598,82
wd:Q18556495,82
wd:Q18557678,82
wd:Q18556242,82
wd:Q18554301,82
wd:Q18975104,82
wd:Q689985,82
wd:Q7455061,82
wd:Q18556435,82
wd:Q18555105,82
wd:Q18556461,82
wd:Q1200237,82
wd:Q18556421,82
wd:Q18555112,82
wd:Q5710984,82
wd:Q1675957,82
wd:Q1786513,82
wd:Q369148,82
wd:Q18553668,82
wd:Q18556529,82
wd:Q18553649,82
wd:Q18553671,82
wd:Q18553655,82
wd:Q18553669,82
wd:Q18556092,82
wd:Q7113674,82
wd:Q769988,82
wd:Q2394735,82
wd:Q4690011,82
wd:Q18554896,82
wd:Q767327,82
wd:Q217519,82
wd:Q18553330,82
wd:Q18555243,82
wd:Q18966256,82
wd:Q76973,82
wd:Q690032,82
wd:Q41083,82
wd:Q7850839,82
wd:Q6527832,82
wd:Q153356,82
wd:Q18932779,82
wd:Q2051906,82
wd:Q185935,82
wd:Q427810,82
wd:Q4340209,82
wd:Q131755,82
wd:Q188611,82
wd:Q721073,82
wd:Q3246279,82
wd:Q21654105,82
wd:Q424221,82
wd:Q19000444,82
wd:Q4428661,82
wd:Q19509097,82
wd:Q466723,82
wd:Q765270,82
wd:Q722080,82
wd:Q1618899,82
wd:Q15075508,82
wd:Q300159,82
wd:Q1757700,82
wd:Q6501028,83
wd:Q2751242,83
wd:Q2389289,83
wd:Q29881876,83
wd:Q26395434,83
wd:Q110660,83
wd:Q15831596,83
wd:Q2623243,83
wd:Q5962346,83
wd:Q19753314,83
wd:Q295097,83
wd:Q1997451,83
wd:Q5297,83
wd:Q294890,83
wd:Q12364601,83
wd:Q733507,83
wd:Q3698833,83
wd:Q220659,83
wd:Q204157,83
wd:Q186713,83
wd:Q1553201,83
wd:Q2981904,83
wd:Q1347410,83
wd:Q754523,83
wd:Q337701,83
wd:Q1326992,83
wd:Q200266,83
wd:Q6675561,83
wd:Q28854767,83
wd:Q27058122,83
wd:Q28996728,83
wd:Q194270,83
wd:Q211036,83
wd:Q940,83
wd:Q14714096,83
wd:Q622460,83
wd:Q4733226,83
wd:Q428653,83
wd:Q1806590,83
wd:Q407752,83
wd:Q422449,83
wd:Q408649,83
wd:Q191907,83
wd:Q910979,83
wd:Q1225292,83
wd:Q127418,83
wd:Q899955,83
wd:Q902296,83
wd:Q416014,83
wd:Q924146,83
wd:Q1289462,83
wd:Q190476,83
wd:Q29526929,83
wd:Q2476769,83
wd:Q1306351,83
wd:Q259626,83
wd:Q1934052,83
wd:Q1470140,83
wd:Q273510,83
wd:Q6600858,83
wd:Q1598200,83
wd:Q15081032,83
wd:Q15943455,83
wd:Q2393314,83
wd:Q19334262,83
wd:Q805233,83
wd:Q15728825,83
wd:Q16868432,83
wd:Q30167801,83
wd:Q133981,83
wd:Q30239355,83
wd:Q1458538,83
wd:Q15636229,83
wd:Q600236,83
wd:Q177719,83
wd:Q79785,83
wd:Q179661,83
wd:Q324503,83
wd:Q190686,83
wd:Q190812,83
wd:Q216926,83
wd:Q23835453,83
wd:Q23662496,83
wd:Q6667200,83
wd:Q14891584,83
wd:Q23905067,83
wd:Q23905058,83
wd:Q23901273,83
wd:Q23905117,83
wd:Q23905051,83
wd:Q30079442,83
wd:Q378445,83
wd:Q1497019,83
wd:Q7833250,83
wd:Q3554819,83
wd:Q306610,83
wd:Q2995691,83
wd:Q1155772,83
wd:Q5382940,83
wd:Q18206697,83
wd:Q18206693,83
wd:Q4779367,83
wd:Q7449422,83
wd:Q1725874,83
wd:Q16670624,83
wd:Q38404,83
wd:Q22661913,83
wd:Q28106456,83
wd:Q26883022,83
wd:Q24075706,83
wd:Q26696664,83
wd:Q27048688,83
wd:Q29446361,83
wd:Q28649023,83
wd:Q21027105,83
wd:Q29546443,83
wd:Q28106586,83
wd:Q24052406,83
wd:Q22964372,83
wd:Q28649019,83
wd:Q28762481,83
wd:Q22964357,83
wd:Q355358,84
wd:Q27031014,84
wd:Q28607652,84
wd:Q2877653,84
wd:Q3621673,84
wd:Q27030883,84
wd:Q27031009,84
wd:Q27030778,84
wd:Q27030820,84
wd:Q27030827,84
wd:Q27032254,84
wd:Q27032283,84
wd:Q604177,84
wd:Q726929,84
wd:Q2230431,84
wd:Q27032435,84
wd:Q27030837,84
wd:Q27030766,84
wd:Q2860410,84
wd:Q27030945,84
wd:Q27030561,84
wd:Q2860456,84
wd:Q27032167,84
wd:Q7170558,84
wd:Q27030941,84
wd:Q27032392,84
wd:Q27032320,84
wd:Q11573863,84
wd:Q1330776,84
wd:Q521200,84
wd:Q163569,84
wd:Q3320743,84
wd:Q156478,84
wd:Q21597741,84
wd:Q3721675,84
wd:Q7100734,84
wd:Q506616,84
wd:Q3280669,84
wd:Q38208170,84
wd:Q193823,84
wd:Q1798603,84
wd:Q19589438,84
wd:Q19588495,84
wd:Q1588017,84
wd:Q178933,84
wd:Q290951,84
wd:Q5988789,84
wd:Q1136653,84
wd:Q191823,84
wd:Q1444,84
wd:Q2628163,84
wd:Q1621499,84
wd:Q203449,84
wd:Q5503427,84
wd:Q190172,84
wd:Q871633,84
wd:Q1165766,84
wd:Q628428,84
wd:Q208320,84
wd:Q1400830,84
wd:Q936762,84
wd:Q1704079,84
wd:Q2045021,84
wd:Q5280486,84
wd:Q19462049,84
wd:Q954753,84
wd:Q173453,84
wd:Q3152896,84
wd:Q2310383,84
wd:Q1606685,84
wd:Q379248,84
wd:Q19588483,84
wd:Q583827,84
wd:Q13219842,84
wd:Q20826189,84
wd:Q6813330,84
wd:Q101401,84
wd:Q3891158,84
wd:Q3476416,84
wd:Q890073,84
wd:Q11404,84
wd:Q2100658,84
wd:Q1514280,84
wd:Q9180295,84
wd:Q649107,84
wd:Q1617400,84
wd:Q58122,84
wd:Q182780,84
wd:Q5581528,84
wd:Q15407649,84
wd:Q131559,84
wd:Q1965612,84
wd:Q2285180,84
wd:Q1566976,84
wd:Q12796,84
wd:Q45183,84
wd:Q121650,84
wd:Q392326,84
wd:Q181947,84
wd:Q5385916,84
wd:Q38675321,84
wd:Q31029,84
wd:Q172067,84
wd:Q7247856,84
wd:Q1143070,84
wd:Q4303335,84
wd:Q5535060,84
wd:Q2867204,84
wd:Q1995545,84
wd:Q7314108,84
wd:Q24091050,84
wd:Q2259352,84
wd:Q28167864,84
wd:Q166142,84
wd:Q351507,84
wd:Q28966214,84
wd:Q1130645,84
wd:Q5500964,84
wd:Q1077480,84
wd:Q3653635,84
wd:Q25374232,84
wd:Q4388320,84
wd:Q1641413,84
wd:Q25588783,84
wd:Q1070421,84
wd:Q28057030,84
wd:Q24480005,84
wd:Q29032804,84
wd:Q383826,84
wd:Q876057,84
wd:Q24021076,84
wd:Q1307492,84
wd:Q240795,84
wd:Q15593630,84
wd:Q907342,84
wd:Q1371279,84
wd:Q1156881,84
wd:Q4826753,84
wd:Q528166,84
wd:Q93661,84
wd:Q2463207,84
wd:Q25805559,84
wd:Q21295041,84
wd:Q358785,84
wd:Q3125508,84
wd:Q11287,84
wd:Q694007,84
wd:Q104851,84
wd:Q1172474,84
wd:Q19307174,84
wd:Q676202,84
wd:Q218616,84
wd:Q3257934,84
wd:Q956086,84
wd:Q21743174,84
wd:Q17137706,84
wd:Q891055,84
wd:Q12014419,84
wd:Q18343992,84
wd:Q1340793,84
wd:Q974828,84
wd:Q21283925,84
wd:Q16947796,84
wd:Q26203767,84
wd:Q28057052,84
wd:Q612694,84
wd:Q6543035,84
wd:Q1178921,84
wd:Q1403556,84
wd:Q1368899,84
wd:Q1318054,84
wd:Q208218,84
wd:Q11275354,84
wd:Q1023097,84
wd:Q5249204,84
wd:Q1172313,84
wd:Q2996416,84
wd:Q205663,84
wd:Q3247505,84
wd:Q26202706,84
wd:Q926186,84
wd:Q23058816,84
wd:Q1741982,84
wd:Q27825887,84
wd:Q26904103,84
wd:Q27149326,84
wd:Q27043599,84
wd:Q768186,84
wd:Q170037,84
wd:Q173265,84
wd:Q212500,84
wd:Q11649868,84
wd:Q3217573,84
wd:Q7797167,84
wd:Q29514179,84
wd:Q1572407,84
wd:Q4213,84
wd:Q35045721,84
wd:Q751997,84
wd:Q4819856,84
wd:Q1153429,84
wd:Q215292,84
wd:Q16000075,84
wd:Q3504887,84
wd:Q595851,84
wd:Q475241,84
wd:Q1709184,84
wd:Q6498398,84
wd:Q483634,84
wd:Q14890,84
wd:Q49013,84
wd:Q3558289,84
wd:Q211841,84
wd:Q501862,84
wd:Q19820470,84
wd:Q352917,84
wd:Q680586,84
wd:Q1126251,84
wd:Q101674,84
wd:Q186263,84
wd:Q1139975,84
wd:Q203789,84
wd:Q12269769,84
wd:Q1435974,84
wd:Q1420440,84
wd:Q490236,84
wd:Q7118621,84
wd:Q5607,84
wd:Q159391,84
wd:Q19680204,84
wd:Q1751757,84
wd:Q379114,84
wd:Q24089050,84
wd:Q2461178,84
wd:Q300951,84
wd:Q24089056,84
wd:Q1436130,84
wd:Q163373,84
wd:Q912050,84
wd:Q901410,84
wd:Q5243777,84
wd:Q607569,84
wd:Q272882,84
wd:Q2397030,84
wd:Q258534,84
wd:Q2373406,84
wd:Q204917,84
wd:Q11019,84
wd:Q1475577,84
wd:Q1132541,84
wd:Q6501061,84
wd:Q193466,84
wd:Q1059955,84
wd:Q848041,84
wd:Q4167876,84
wd:Q3276479,84
wd:Q1929925,84
wd:Q3449901,84
wd:Q45089,84
wd:Q10358728,84
wd:Q1072280,84
wd:Q47883,84
wd:Q1138868,84
wd:Q2257650,84
wd:Q4462390,84
wd:Q465453,84
wd:Q271598,84
wd:Q1197418,84
wd:Q11798718,84
wd:Q2538984,84
wd:Q1571051,84
wd:Q1042266,84
wd:Q449109,84
wd:Q13221843,84
wd:Q2645890,84
wd:Q1529575,84
wd:Q2593413,84
wd:Q492201,84
wd:Q577947,84
wd:Q184418,84
wd:Q471898,84
wd:Q22661409,84
wd:Q596566,84
wd:Q1888893,84
wd:Q1968264,84
wd:Q6581097,84
wd:Q824176,84
wd:Q906356,84
wd:Q3489642,84
wd:Q244680,84
wd:Q467717,84
wd:Q8023663,84
wd:Q45190,84
wd:Q910212,84
wd:Q189567,84
wd:Q489799,84
wd:Q183389,84
wd:Q2834381,84
wd:Q3334995,84
wd:Q9332,84
wd:Q5382100,84
wd:Q5201361,84
wd:Q1266401,84
wd:Q20821044,84
wd:Q167563,84
wd:Q4105833,84
wd:Q16481820,84
wd:Q14947556,84
wd:Q2101700,84
wd:Q2397164,84
wd:Q6081679,84
wd:Q578015,84
wd:Q4774348,84
wd:Q138775,84
wd:Q748720,84
wd:Q1288520,84
wd:Q1022469,84
wd:Q9283961,84
wd:Q2707796,84
wd:Q21523409,84
wd:Q4005597,84
wd:Q272714,84
wd:Q34027,84
wd:Q2151613,84
wd:Q1266169,84
wd:Q15887806,84
wd:Q6864113,84
wd:Q1144447,84
wd:Q1326624,84
wd:Q1058891,84
wd:Q6887204,84
wd:Q1762059,84
wd:Q3579158,84
wd:Q15728610,84
wd:Q3279251,84
wd:Q1114515,84
wd:Q1661080,84
wd:Q19720191,84
wd:Q2116408,84
wd:Q7554349,84
wd:Q1320047,84
wd:Q1391561,84
wd:Q1792356,84
wd:Q149985,84
wd:Q479716,84
wd:Q1917775,84
wd:Q20679540,84
wd:Q20819922,84
wd:Q20739125,84
wd:Q18509232,84
wd:Q840850,84
wd:Q46970,84
wd:Q17377208,84
wd:Q15712205,84
wd:Q17118229,84
wd:Q17102188,84
wd:Q521458,84
wd:Q20107444,84
wd:Q18286251,84
wd:Q2945655,84
wd:Q2281940,84
wd:Q2739141,84
wd:Q300472,84
wd:Q36635308,84
wd:Q319827,84
wd:Q1458918,84
wd:Q842017,84
wd:Q3198719,84
wd:Q2988941,84
wd:Q1408288,84
wd:Q28545,84
wd:Q25931691,84
wd:Q229367,84
wd:Q1172338,84
wd:Q720398,84
wd:Q331483,84
wd:Q4232202,84
wd:Q120877,84
wd:Q267917,84
wd:Q238323,84
wd:Q221275,84
wd:Q210028,84
wd:Q3317792,84
wd:Q11827301,84
wd:Q213016,84
wd:Q1228981,84
wd:Q38996636,84
wd:Q25938183,84
wd:Q23595,84
wd:Q186408,84
wd:Q23008351,84
wd:Q7524253,84
wd:Q2945123,84
wd:Q778806,84
wd:Q23008367,84
wd:Q7075793,84
wd:Q6993479,84
wd:Q2501186,84
wd:Q3338677,84
wd:Q1641384,84
wd:Q936382,84
wd:Q239027,84
wd:Q1474877,84
wd:Q271993,84
wd:Q12174,84
wd:Q18966920,84
wd:Q194435,84
wd:Q175854,84
wd:Q15831577,84
wd:Q15831576,84
wd:Q27032363,85
wd:Q141440,85
wd:Q4063606,85
wd:Q2303951,85
wd:Q3010352,85
wd:Q657516,85
wd:Q2276095,85
wd:Q2839315,85
wd:Q8282,85
wd:Q1150378,85
wd:Q2822895,85
wd:Q337724,85
wd:Q3314483,85
wd:Q29167422,85
wd:Q2881060,85
wd:Q36570165,85
wd:Q595971,85
wd:Q24579448,85
wd:Q4117139,85
wd:Q29043181,85
wd:Q2599456,85
wd:Q1414426,85
wd:Q33270056,85
wd:Q192588,85
wd:Q3133368,85
wd:Q2404903,85
wd:Q2912944,85
wd:Q3071343,85
wd:Q118171,85
wd:Q989016,85
wd:Q22811662,85
wd:Q1391125,85
wd:Q28146196,85
wd:Q2302053,85
wd:Q234460,85
wd:Q1047698,85
wd:Q4346576,85
wd:Q1147633,85
wd:Q213477,85
wd:Q15260613,85
wd:Q6950796,85
wd:Q185785,85
wd:Q29043273,85
wd:Q9404,85
wd:Q11101,85
wd:Q4712977,85
wd:Q653096,85
wd:Q9649,85
wd:Q7881,85
wd:Q26401003,85
wd:Q1227285,85
wd:Q428788,85
wd:Q420490,85
wd:Q382979,85
wd:Q1048390,85
wd:Q207391,85
wd:Q131731,85
wd:Q23807878,85
wd:Q2024141,85
wd:Q170285,85
wd:Q27949284,85
wd:Q27949287,85
wd:Q20963681,85
wd:Q190120,85
wd:Q669435,85
wd:Q25098571,85
wd:Q18554349,85
wd:Q17156588,85
wd:Q3516862,85
wd:Q196113,85
wd:Q4378112,85
wd:Q18556497,85
wd:Q18554836,85
wd:Q537929,85
wd:Q5834296,85
wd:Q11204,85
wd:Q4177774,85
wd:Q1362483,85
wd:Q974792,85
wd:Q1542938,85
wd:Q829080,85
wd:Q7311343,85
wd:Q26835642,85
wd:Q4367188,85
wd:Q4382347,85
wd:Q718694,85
wd:Q1125312,85
wd:Q28944873,85
wd:Q2085518,85
wd:Q1347355,85
wd:Q29183377,85
wd:Q2041293,85
wd:Q486334,85
wd:Q862550,85
wd:Q467420,85
wd:Q22293230,85
wd:Q38127278,85
wd:Q184766,85
wd:Q2797,85
wd:Q2493,85
wd:Q1381169,85
wd:Q18237,85
wd:Q1823478,85
wd:Q22294875,85
wd:Q22294880,85
wd:Q17115089,85
wd:Q22294683,85
wd:Q21104659,85
wd:Q22271442,85
wd:Q22250781,85
wd:Q22260622,85
wd:Q22284497,85
wd:Q22269531,85
wd:Q22269568,85
wd:Q39350,85
wd:Q178694,85
wd:Q22283367,85
wd:Q27861817,85
wd:Q22311434,85
wd:Q22311529,85
wd:Q22270763,85
wd:Q14865397,85
wd:Q22280424,85
wd:Q22290653,85
wd:Q14865659,85
wd:Q14876119,85
wd:Q9420,85
wd:Q210501,85
wd:Q6501338,85
wd:Q1331926,85
wd:Q168796,85
wd:Q36348,85
wd:Q4354775,85
wd:Q174165,85
wd:Q331769,85
wd:Q900584,85
wd:Q178354,85
wd:Q170658,85
wd:Q22299483,85
wd:Q22274397,85
wd:Q22299006,85
wd:Q14864089,85
wd:Q11978,85
wd:Q22298915,85
wd:Q1121544,85
wd:Q27765385,85
wd:Q35831,85
wd:Q22270493,85
wd:Q22299482,85
wd:Q21100755,85
wd:Q14865389,85
wd:Q21119364,85
wd:Q22294580,85
wd:Q14864555,85
wd:Q14820048,85
wd:Q22298954,85
wd:Q14820052,85
wd:Q22299434,85
wd:Q22294430,85
wd:Q22299477,85
wd:Q15327935,85
wd:Q7353391,85
wd:Q29364037,85
wd:Q22269731,85
wd:Q25624925,85
wd:Q22270367,85
wd:Q21115817,85
wd:Q15320925,85
wd:Q22270384,85
wd:Q949618,85
wd:Q925958,85
wd:Q14863550,85
wd:Q21115608,85
wd:Q14874281,85
wd:Q14859634,85
wd:Q14906422,85
wd:Q21119634,85
wd:Q22299364,85
wd:Q22299295,85
wd:Q14865102,85
wd:Q14860170,85
wd:Q14911606,85
wd:Q21101273,85
wd:Q14863703,85
wd:Q22299304,85
wd:Q14908045,85
wd:Q14908139,85
wd:Q22299147,85
wd:Q22299188,85
wd:Q21123910,85
wd:Q1490716,85
wd:Q14864443,85
wd:Q14864904,85
wd:Q14599729,85
wd:Q14863522,85
wd:Q22272219,85
wd:Q21102309,85
wd:Q21101822,85
wd:Q22273123,85
wd:Q14820875,85
wd:Q14819911,85
wd:Q14863388,85
wd:Q22272687,85
wd:Q187640,85
wd:Q14890574,85
wd:Q14863654,85
wd:Q134624,85
wd:Q22284494,85
wd:Q929080,85
wd:Q22284230,85
wd:Q14901681,85
wd:Q22274350,85
wd:Q14819478,85
wd:Q188909,85
wd:Q847556,85
wd:Q21750256,85
wd:Q14878823,85
wd:Q188941,85
wd:Q30103921,85
wd:Q21136621,85
wd:Q22294648,85
wd:Q15311579,85
wd:Q14863684,85
wd:Q21131886,85
wd:Q14860133,85
wd:Q22298145,85
wd:Q14907550,85
wd:Q2663023,85
wd:Q17304930,85
wd:Q22295877,85
wd:Q5113927,85
wd:Q22279528,85
wd:Q14864867,85
wd:Q22295949,85
wd:Q22284324,85
wd:Q34309357,85
wd:Q173432,85
wd:Q22294578,85
wd:Q3427333,85
wd:Q28598477,85
wd:Q21120908,85
wd:Q22290868,85
wd:Q22270405,85
wd:Q14904806,85
wd:Q518328,85
wd:Q21173645,85
wd:Q14327719,85
wd:Q22274760,85
wd:Q21149516,85
wd:Q14914008,85
wd:Q900386,85
wd:Q898365,85
wd:Q22275974,85
wd:Q9530,85
wd:Q21130714,85
wd:Q14349764,85
wd:Q22282661,85
wd:Q22282745,85
wd:Q14914558,85
wd:Q22277810,85
wd:Q22281371,85
wd:Q21762806,85
wd:Q22275592,85
wd:Q838181,85
wd:Q22274727,85
wd:Q21130764,85
wd:Q208353,85
wd:Q747008,85
wd:Q332695,85
wd:Q898403,85
wd:Q725979,85
wd:Q898367,85
wd:Q212745,85
wd:Q658656,85
wd:Q901713,85
wd:Q549876,85
wd:Q29051383,85
wd:Q12453,85
wd:Q11482293,85
wd:Q30612,85
wd:Q2537629,85
wd:Q6980675,85
wd:Q25933100,85
wd:Q228206,85
wd:Q15304518,85
wd:Q5202866,85
wd:Q37487011,85
wd:Q1130251,85
wd:Q953813,85
wd:Q1750919,85
wd:Q500041,85
wd:Q622521,85
wd:Q29561746,85
wd:Q2819159,85
wd:Q1359142,85
wd:Q644785,85
wd:Q20155577,85
wd:Q23007394,85
wd:Q1150070,85
wd:Q39155785,85
wd:Q219160,85
wd:Q327538,85
wd:Q831778,85
wd:Q835939,85
wd:Q18241914,85
wd:Q2519914,85
wd:Q371520,85
wd:Q1269288,85
wd:Q18966410,85
wd:Q5160408,85
wd:Q4779465,85
wd:Q1090224,85
wd:Q369073,85
wd:Q1505538,85
wd:Q16242752,85
wd:Q1799146,85
wd:Q19001368,85
