"statvalue","noinstances"
"Q27148339",1
"Q27148732",12
"Q2714926",2
"Q27149557",4
"Q27149727",1
"Q27149991",1
"Q2715",16
"Q27150222",68
"Q2715082",3
"Q27151329",12
"Q2715304",91
"Q2715310",109
"Q2715405",1
"Q271555",1
"Q2715623",7
"Q27156818",1
"Q27158159",1
"Q271588",56
"Q27158941",1
"Q27159101",1
"Q27159104",4
"Q27159112",1
"Q27159717",1
"Q271598",2
"Q2716",16
"Q2716112",1
"Q2716249",2
"Q2716259",11
"Q27163155",1
"Q2716508",9
"Q2716608",3
"Q27166183",4
"Q27166344",1
"Q271669",3515
"Q271680",130
"Q27169",4
"Q2717",16
"Q2717062",3
"Q2717121",1
"Q271716",1
"Q271725",50
"Q2717262",5
"Q2717322",6
"Q2717396",7
"Q27175",1
"Q2717573",1
"Q271768",2
"Q2717948",7
"Q2718",17
"Q271802",67
"Q27180948",4
"Q271855",2
"Q271860",3
"Q27186004",16
"Q2718625",1
"Q2718886",2
"Q2719",17
"Q27190018",1
"Q271907",2
"Q271913",1
"Q27193297",4
"Q2719358",1
"Q271960",3
"Q2719623",2
"Q2719638",43
"Q271977",8
"Q2720",14
"Q272002",3
"Q27201",2
"Q2720142",3
"Q2720239",8
"Q2720536",4
"Q2720855",1
"Q272090",7
"Q2721",16
"Q2721136",6
"Q2721171",1
"Q2721184",1
"Q2721449",5
"Q2721464",1
"Q27217074",1
"Q2722",14
"Q2722260",3
"Q272231",181
"Q27225153",1
"Q27225154",1
"Q27225643",1
"Q2722764",3
"Q272281",4
"Q27229763",6
"Q27229996",4
"Q2723",16
"Q27230132",6
"Q27230195",1
"Q27230604",2
"Q27230606",1
"Q27230607",1
"Q27230608",1
"Q27230609",1
"Q27230610",1
"Q27230611",1
"Q27230968",1
"Q2723123",2
"Q2723202",3
"Q27235631",1
"Q27235632",2
"Q27235634",1
"Q27235636",1
"Q27235637",1
"Q27235638",1
"Q27235639",1
"Q27236651",1
"Q27236656",1
"Q27236665",1
"Q27236674",1
"Q27236680",1
"Q27236695",1
"Q27236708",1
"Q27236728",1
"Q27237161",1
"Q27237171",1
"Q27237175",1
"Q27237183",1
"Q27237193",1
"Q27237198",1
"Q27237206",1
"Q27237210",1
"Q2723958",7
"Q27242186",3
"Q27242623",2
"Q27243428",1
"Q2724438",2
"Q272447",3
"Q2724850",2
"Q2725",14
"Q27250",24
"Q2725376",2
"Q27253938",8
"Q27254663",32
"Q27254666",115
"Q272574",74
"Q2726",16
"Q2726026",1
"Q2726038",1
"Q2726103",5
"Q272626",2
"Q27267085",14
"Q272683",26
"Q2727",14
"Q27270177",1
"Q2727213",9
"Q27272451",9
"Q272735",5
"Q2727415",1
"Q2727468",11
"Q27276270",2
"Q27276405",3
"Q27277581",1
"Q27277631",9
"Q2727828",4
"Q2728",16
"Q272844",1
"Q272851",4
"Q2728698",9
"Q272882",4
"Q272888",7
"Q272893",1
"Q2729",14
"Q272937",40
"Q27295581",1
"Q27295972",1
"Q272975",14
"Q272990",3
"Q272999",2
"Q2730",18
"Q273005",6
"Q27301047",4
"Q27301420",1
"Q27301864",6
"Q27302146",6
"Q27302796",1
"Q2730351",1
"Q27303676",61
"Q27303706",38
"Q27303776",32
"Q27303890",8
"Q273039",4
"Q27303980",1
"Q27304409",1
"Q27304565",2
"Q27305032",4
"Q273057",6188
"Q273081",11
"Q27308875",39
"Q27308988",19
"Q2731",14
"Q273108",4
"Q2731185",3
"Q2731198",1
"Q273120",345
"Q27313304",1
"Q273140",2
"Q2731419",125
"Q2731728",8
"Q27318",31
"Q273182",3
"Q2732142",2
"Q2732840",10402
"Q2733083",1
"Q27331100",1
"Q273318",3
"Q273320",9
"Q2733271",10
"Q273339",7
"Q273341",12
"Q2733412",2
"Q273346",19
"Q2733685",5
"Q2733687",5
"Q2733689",5
"Q2733690",5
"Q2733691",5
"Q2733692",5
"Q2733693",5
"Q2733694",5
"Q2733695",5
"Q2733697",5
"Q2733699",5
"Q2733700",5
"Q2733701",5
"Q2733702",5
"Q2733703",5
"Q2733704",5
"Q2733707",5
"Q2733708",5
"Q2733710",5
"Q2733712",5
"Q2733713",5
"Q2733714",5
"Q273383",1
"Q273395",3
"Q2734120",1
"Q2734310",13
"Q27344",1
"Q27345018",170
"Q273469",21
"Q273480",2
"Q2734801",1
"Q2734958",16
"Q273499",5
"Q27350130",3
"Q2735243",5
"Q27355",1
"Q2735536",4
"Q273556",1
"Q2735883",1
"Q2735929",45
"Q2736",55
"Q2736067",1
"Q273610",1
"Q273613",8
"Q2736168",4
"Q273623",156
"Q2736507",2
"Q273655",1
"Q2736554",3
"Q2736610",2
"Q273666",6
"Q2736751",2
"Q273693",2
"Q27370",1
"Q2737008",4
"Q2737175",2
"Q2737210",2
"Q2737212",1
"Q273789",9
"Q2738074",115
"Q2738499",1
"Q2738581",1
"Q2738803",26
"Q273899",1
"Q2739000",12
"Q2739123",13
"Q2739132",76
"Q2739329",2
"Q2739432",2
"Q2739565",4
"Q273976",7
"Q2740397",1
"Q27404",1
"Q2740408",1
"Q27406",2
"Q2740635",128
"Q274076",3
"Q274079",9
"Q2740804",3
"Q274083",1
"Q2740845",1
"Q274089",3
"Q2740933",9
"Q2741056",4
"Q2741179",1
"Q2741214",22
"Q2741512",1
"Q274153",984
"Q274160",1
"Q2742167",18
"Q2742711",1
"Q27429979",27
"Q2743",1893
"Q27430110",2
"Q27430202",4
"Q27431279",2
"Q2743326",1
"Q2743357",9
"Q2743540",1
"Q2743596",1
"Q2743716",7
"Q27437572",1
"Q2743798",2
"Q274393",94
"Q27439663",2
"Q2744064",70
"Q2744097",1
"Q2744117",1
"Q2744368",1
"Q2744532",1
"Q2744577",1
"Q27448",21
"Q274493",3
"Q2745",15
"Q27450",46
"Q2745006",2
"Q2745177",162
"Q274556",2
"Q274579",1
"Q274586",74
"Q2746050",14
"Q2746361",2
"Q27464969",32
"Q2746700",1
"Q27468574",1
"Q2746884",4
"Q2747221",1
"Q2747456",2
"Q27475",1
"Q27477249",5
"Q27480045",1
"Q27480917",1
"Q27481236",2
"Q2748242",1
"Q2748405",1
"Q2749013",51
"Q27491055",1
"Q2749147",4
"Q27491541",2
"Q27491613",72
"Q27491654",36
"Q27491766",49
"Q27491798",48
"Q27492263",44
"Q27492289",72
"Q27493",37
"Q27493204",1
"Q27493488",3
"Q27493788",2
"Q27494256",4
"Q27495502",2
"Q27497311",1
"Q2749813",66
"Q274988",3
"Q2750074",1
"Q2750108",810
"Q2750149",1
"Q2750307",11
"Q275051",1
"Q2750585",2
"Q27506396",6
"Q2750727",3
"Q2750918",1
"Q2751015",2
"Q2751242",1
"Q275136",1
"Q27514375",6
"Q2751586",5
"Q27517161",4
"Q27517483",148
"Q27517998",10
"Q27518087",7
"Q27518260",4
"Q27518266",6
"Q27518282",4
"Q27518287",1
"Q275186",63
"Q27518793",4
"Q2751984",5
"Q27521",47
"Q27521093",2
"Q2752427",2
"Q2752458",5
"Q27525351",47
"Q27526294",1
"Q27526303",3
"Q2752858",1
"Q27529879",2
"Q27530156",12
"Q27531381",3
"Q27531730",29
"Q27532791",18
"Q27532818",26
"Q27534557",1
"Q2753521",1
"Q27535996",3
"Q27537502",1
"Q27538033",1
"Q27538455",1
"Q2754129",1
"Q275450",1
"Q275459",1
"Q275473",3
"Q275491",1
"Q2755114",1
"Q27554370",2
"Q27554584",1
"Q27554593",22
"Q27554677",9
"Q27554850",7
"Q27555050",2
"Q27555133",2
"Q27555265",1
"Q27555319",31
"Q27555350",1
"Q27555355",1
"Q27555384",14
"Q2755547",2
"Q27556043",2
"Q27556845",1
"Q27557196",5
"Q2755753",560
"Q275596",13
"Q2756005",1
"Q27560760",6
"Q27564320",1
"Q27566198",14
"Q27566398",1
"Q27577201",5
"Q2757898",1
"Q27587207",113
"Q27587491",16
"Q27588331",18
"Q27590",125
"Q275934",1
"Q275969",7
"Q27597",1
"Q27598291",2
"Q27598544",32
"Q2759867",1
"Q276",55
"Q27600974",4
"Q2760628",1
"Q27608973",397
"Q276099",4
"Q2761",14
"Q2761147",62
"Q276172",1
"Q276173",153
"Q27617339",2
"Q2762318",1
"Q27624922",1
"Q27625098",1
"Q27627225",1
"Q2763",2
"Q27631499",95
"Q27642463",1
"Q27642681",29
"Q27643250",105
"Q276453",16
"Q27648946",1
"Q27650740",1
"Q27650858",9
"Q27652616",12
"Q276530",1
"Q27653145",1
"Q27653431",1
"Q27653701",1
"Q27653727",2
"Q27654220",136
"Q27654639",3
"Q276548",41
"Q276572",1
"Q276582",1
"Q27659414",15
"Q2766",8
"Q2766008",1
"Q27661141",63
"Q27665152",1
"Q27666239",1
"Q27668415",1
"Q27668419",1
"Q27668434",5
"Q27668435",5
"Q27668436",4
"Q27668437",4
"Q27668438",4
"Q27670147",57
"Q27671617",4
"Q27671698",1
"Q27676416",236
"Q27676420",32
"Q27676422",39
"Q27676424",2
"Q27676428",456
"Q27676431",1
"Q27676524",118
"Q27678942",3
"Q27680988",2
"Q27681726",2
"Q27681893",1
"Q27681895",1
"Q27681898",1
"Q27684043",1
"Q27685913",2
"Q27686",7924
"Q27687433",2
"Q27689085",3
"Q27690815",1
"Q27698571",8
"Q27699276",2
"Q27699414",1
"Q27701088",2
"Q27701774",10
"Q27702623",30
"Q27704723",5
"Q277069",17
"Q27713372",5
"Q27718968",1
"Q27724046",1
"Q2772772",848
"Q27731",2
"Q277338",35609
"Q2773684",11
"Q2774",17
"Q27741749",4
"Q2774769",2
"Q2775",16
"Q277511",1
"Q2775236",393
"Q277565",12
"Q277583",10
"Q277593",8
"Q2775969",347
"Q2776",17
"Q2776067",38
"Q277608",2
"Q27763917",15
"Q27766119",2
"Q2776649",10
"Q27768171",1
"Q2777",16
"Q2777436",1
"Q277753",1
"Q277759",2182
"Q277760",3770
"Q2778",17
"Q27780831",71
"Q277821",11
"Q2778433",30
"Q277845",9
"Q27785883",25
"Q27787439",1232
"Q27789677",1
"Q2779",17
"Q27792093",1
"Q27793461",1
"Q27793496",1
"Q27793536",1
"Q27794746",1
"Q27794750",1
"Q27794756",1
"Q27794855",1
"Q27794858",1
"Q27794861",1
"Q2779745",6
"Q27798344",5
"Q2779957",11
"Q2780",17
"Q27801",6
"Q2780613",3
"Q2781",17
"Q278156",1
"Q2781630",2
"Q2782",17
"Q27822033",1
"Q278222",3
"Q27824520",12
"Q27825487",3
"Q27825520",2
"Q27825807",1
"Q27826541",5
"Q2782809",5
"Q2783",16
"Q27831764",1
"Q278329",9
"Q27834360",3
"Q27834780",1
"Q278368",2
"Q278371",2
"Q278379",8
"Q2784",17
"Q2784039",4
"Q278425",1
"Q2784317",2
"Q278485",7
"Q27849269",3
"Q2785",16
"Q2785216",1663
"Q2785355",148
"Q2785359",1
"Q27854116",1
"Q2786",16
"Q2786169",2
"Q27861737",4
"Q2786200",3
"Q27862016",3
"Q27862048",2
"Q27863138",1
"Q27863646",9
"Q27864599",5
"Q27864600",5
"Q27864715",1
"Q27865301",2
"Q27865755",13
"Q27865981",3
"Q2786687",5
"Q27867295",2
"Q27868110",7
"Q27869508",113
"Q27869523",10
"Q278697",6
"Q2787",16
"Q27870307",5
"Q27875987",9
"Q27876082",3
"Q27876311",1
"Q278784",1
"Q2788",20
"Q27881073",1
"Q27881680",7
"Q27882249",15
"Q27884930",22
"Q27886949",16
"Q27887548",2
"Q27887946",26
"Q27888037",2
"Q27888184",22
"Q27888335",1
"Q27889498",7
"Q27889957",1
"Q27890445",55
"Q27891162",1
"Q278912",3
"Q278919",1
"Q27893184",1
"Q27896063",1
"Q27896081",1
"Q278968",1
"Q278976",1
"Q27899217",14
"Q27899635",2
"Q279014",88
"Q27901751",1
"Q27902549",19
"Q2790260",5
"Q2790277",5
"Q2790278",5
"Q2790279",5
"Q2790281",5
"Q2790282",5
"Q2790283",5
"Q2790285",5
"Q2790286",5
"Q2790288",5
"Q2790289",5
"Q2790290",5
"Q2790292",5
"Q2790293",5
"Q2790295",5
"Q2790296",5
"Q2790298",5
"Q2790299",5
"Q2790300",5
"Q2790301",5
"Q2790302",5
"Q2790303",5
"Q2790304",5
"Q2790305",5
"Q2790306",5
"Q2790307",5
"Q27905",17
"Q27905684",3
"Q27907087",8
"Q27907091",4
"Q27907094",11
"Q27907460",4
"Q27907674",12
"Q27907692",11
"Q27907702",11
"Q27907716",11
"Q27907806",1
"Q27907810",3
"Q27908",1
"Q27908063",5
"Q27908066",5
"Q27908105",3
"Q279101",3
"Q279118",1
"Q2791199",1
"Q27912899",1
"Q27912927",1
"Q2791298",1
"Q27912995",1
"Q27913019",1
"Q27913164",1
"Q27913219",1
"Q27913316",1
"Q27914",2
"Q27914042",1
"Q27915853",1
"Q2791610",1
"Q27916882",15
"Q27917249",2
"Q27918607",84
"Q27919",3
"Q27919343",1
"Q2792041",1
"Q2792076",2
"Q27921294",2
"Q27921428",1
"Q27921531",3
"Q27921634",2
"Q27921656",1
"Q27921877",1
"Q27921916",195
"Q2792236",5
"Q2792237",5
"Q2792238",5
"Q2792240",5
"Q279239",7
"Q27924172",13
"Q27924222",10
"Q27924245",1
"Q27924973",1
"Q27925057",8
"Q2792509",1
"Q27926885",1
"Q279272",2
"Q27927548",1
"Q27927857",15
"Q279297",1
"Q2793212",5
"Q2793281",5
"Q2793366",5
"Q27939",15
"Q27940535",3
"Q2794145",2
"Q279433",2
"Q279440",3
"Q2794475",2
"Q2794629",8
"Q2794703",3
"Q279479",29
"Q27948",86
"Q27949284",2
"Q27949287",1
"Q27949556",4
"Q27949687",10
"Q27949697",8
"Q27949738",148
"Q27951364",110
"Q279525",4
"Q2795367",97
"Q2795484",5
"Q27954955",13
"Q27955381",1
"Q27955402",1
"Q27955407",1
"Q27955408",215
"Q27955475",2
"Q2795779",7
"Q2795961",2
"Q2796",5
"Q27960093",19
"Q27960097",8
"Q279650",3
"Q27966041",1
"Q27966643",1
"Q2796766",1
"Q27968043",25
"Q27968055",227
"Q27968522",4
"Q27968859",2
"Q27970155",3
"Q27970162",17
"Q27970894",1
"Q2797134",4
"Q27971671",7
"Q27971903",5
"Q27971968",1711
"Q27971991",1
"Q27972176",2
"Q27972228",1
"Q27972934",1
"Q27973253",14
"Q27973511",8
"Q27974644",30
"Q279749",2
"Q27976507",1
"Q27976689",1
"Q27979885",1
"Q279800",30
"Q27981857",1
"Q279820",23
"Q27982916",1
"Q27983251",2
"Q279838",1
"Q279861",13
"Q2798820",3
"Q27990795",2
"Q27990943",4
"Q27990952",84
"Q27990982",5
"Q279919",6
"Q27994917",167
"Q27994918",1
"Q27995042",501
"Q27996460",9
"Q27996461",1
"Q27996463",1
"Q27996464",5
"Q27996466",10
"Q2799651",1
"Q27996898",5
"Q27997185",5
"Q27997365",1
"Q2800",18
"Q2800279",5
"Q2800294",1
"Q28003093",1
"Q28006240",6
"Q2800626",1
"Q28007428",124
"Q28008286",1
"Q28008646",70
"Q28011260",3
"Q2801262",6
"Q2801289",6
"Q2801319",2
"Q2801320",2
"Q28017217",9
"Q28017630",49
"Q28018927",2
"Q28020127",131
"Q280209",25
"Q2802102",1
"Q28026389",2
"Q28026737",1
"Q280275",11
"Q28031512",3
"Q28031555",4
"Q28031759",1
"Q2803264",6
"Q28033035",2
"Q280336",1
"Q28035102",1
"Q28035482",21
"Q28035625",2
"Q2803758",8
"Q28038712",7
"Q28038718",3
"Q28038722",7
"Q2803875",1
"Q28038924",2
"Q280409",2
"Q280413",7
"Q28042933",16
"Q28043022",15
"Q28044147",1
"Q28045079",546
"Q28050019",3
"Q28050159",4
"Q28050585",2
"Q28050776",121
"Q28050889",1
"Q28050899",5
"Q28050911",1
"Q28051323",2
"Q28051899",5
"Q28053575",18
"Q28053864",14
"Q28054019",28
"Q28054047",11
"Q28054706",9
"Q28054731",1
"Q28055269",78
"Q28055278",23
"Q28055299",2
"Q28055306",1
"Q280559",1
"Q28056401",1
"Q28056433",18
"Q28056455",2
"Q28057030",7
"Q28057052",14
"Q28057154",17
"Q28057176",7
"Q28057350",30
"Q28057462",1
"Q28057489",28
"Q28058114",32
"Q2805821",2
"Q28058804",1
"Q280590",1
"Q28059995",6
"Q28060193",32
"Q28060395",1
"Q28060424",68
"Q28060923",28
"Q28060956",38
"Q28061130",1
"Q28061462",1
"Q28061729",106
"Q28061934",35
"Q28061975",109
"Q28062188",1
"Q2806437",1
"Q28064622",1
"Q28064704",3
"Q28064761",21
"Q2806490",1
"Q28065175",1
"Q28065731",2156
"Q280658",1
"Q280686",4
"Q28070554",2
"Q28070878",3
"Q28070924",1
"Q28070952",42
"Q28071147",10
"Q28071176",14
"Q28071226",6
"Q280741",5
"Q28077",54
"Q2807721",1
"Q280783",9
"Q28081313",3
"Q28083137",2
"Q28083771",1
"Q2808660",1
"Q28089193",1
"Q28089258",6
"Q28090496",5
"Q28092864",1
"Q28094186",4
"Q28096784",1
"Q28097703",7
"Q28099834",41
"Q281",13
"Q28100020",158
"Q28100113",15
"Q28100128",12
"Q28100194",107
"Q28100241",11
"Q28100286",1
"Q28100368",131
"Q28100549",8
"Q28100665",26
"Q28100830",19
"Q28100865",8
"Q28100879",20
"Q28100907",56
"Q28100912",15
"Q28100918",9
"Q28101001",16
"Q28101756",10
"Q281019",2
"Q281039",16
"Q28104579",1
"Q28104992",18
"Q28106029",1
"Q28106049",9
"Q28106456",23
"Q28106485",5
"Q28106586",24
"Q281066",1
"Q28107315",36
"Q28108",11
"Q28109475",5
"Q28109487",1
"Q281095",1
"Q2810976",1
"Q28109769",14
"Q28109781",8
"Q28109789",3
"Q28109814",7
"Q28109822",5
"Q28109950",1
"Q2811",2151
"Q28110087",1
"Q28110152",29
"Q28110291",1
"Q28111",4039
"Q281111",1
"Q281124",1
"Q28114062",1
"Q28114677",77
"Q28115446",1
"Q2811650",5
"Q28119403",7
"Q28119539",2
"Q2812",16
"Q28121026",3
"Q28121404",6
"Q28122965",1
"Q28123288",1
"Q28123509",1
"Q28123510",1
"Q28123792",2
"Q28128195",1
"Q28130058",1
"Q28133045",1
"Q28133323",13
"Q28134060",3
"Q28134100",1
"Q28134126",2
"Q28136925",8
"Q2813889",3
"Q28140340",741
"Q2814066",7
"Q28141548",2
"Q28142754",7
"Q281460",83
"Q28146196",12
"Q28146463",10
"Q28146473",7
"Q28146826",6
"Q28146956",33
"Q281473",3
"Q28147344",1309
"Q28147500",5
"Q28147643",17
"Q28148504",11
"Q28148570",1
"Q28149961",30
"Q2815028",1
"Q2815064",1
"Q2815194",1
"Q2815206",5
"Q28152204",5
"Q28152398",24
"Q281524",1
"Q28152826",1
"Q28156115",1
"Q28158324",1
"Q2815948",4
"Q2816",16
"Q28164039",1
"Q281643",102
"Q281644",10
"Q28165751",6
"Q28166645",7
"Q28167864",4
"Q28168011",24
"Q28169064",5
"Q28169136",7
"Q2817",17
"Q28171280",15
"Q2817174",1
"Q281721",2
"Q2818",17
"Q281801",3
"Q2818079",1
"Q2818080",6
"Q2819",16
"Q2819123",1
"Q2819136",1
"Q2819159",2
"Q2819161",13
"Q281917",62
"Q2819305",17
"Q28194297",1
"Q28195494",3
"Q2819585",2
"Q28196969",1
"Q28197061",5659
"Q28199773",4
"Q282",2020
"Q2820",16
"Q2820111",17
"Q2820185",1
"Q282019",1
"Q28203007",53
"Q282049",4
"Q282080",2
"Q28208970",1
"Q282092",8
"Q2821",16
"Q282112",13
"Q282129",96
"Q282144",3
"Q2822",19
"Q2822139",3
"Q2822246",31
"Q28223",92
"Q28225717",146
"Q2822725",1
"Q2822761",1
"Q282283",1
"Q2822895",1
"Q2822958",1
"Q2823",16
"Q282301",7
"Q28231040",2
"Q28232",57
"Q2823215",1
"Q2823250",2
"Q2823346",1
"Q2823628",1
"Q2823722",3
"Q282381",15
"Q2824",16
"Q2824103",1
"Q282411",7
"Q2824584",1
"Q2824639",1
"Q2824642",6
"Q2824644",4
"Q2824645",5
"Q2824648",84
"Q282472",34
"Q2825",17
"Q2826",17
"Q2826027",55
"Q2826579",4
"Q2826637",7
"Q2826640",7
"Q2826641",4
"Q2826814",6
"Q282694",1
"Q2827",16
"Q2827815",2
"Q282792",5
"Q2828",16
"Q2828218",32
"Q2828309",9
"Q2828312",26
"Q2828314",93
"Q2828716",8
"Q2829",16
"Q282939",6
"Q28297",2
"Q282970",4
"Q28297535",1
"Q283",12
"Q2830",17
"Q283024",3
"Q2830532",14
"Q283057",3
"Q2830663",1
"Q28313335",86
"Q28319",9
"Q2831984",4180
"Q2831985",2
"Q2832",18
"Q283202",144
"Q2832150",1
"Q2832210",1
"Q2832306",1
"Q28324850",42
"Q283256",94
"Q28326461",6
"Q28326730",6
"Q28328984",627
"Q28333037",1
"Q28333164",33
"Q28333430",13
"Q28337",3220
"Q2834308",2
"Q28343115",1
"Q28343261",1
"Q28343277",5
"Q2835",2
"Q283510",1
"Q283534",1
"Q28354",1
"Q2835765",6
"Q2835766",1
"Q2835957",1
"Q2835959",1
"Q28362371",47
"Q2836357",2
"Q283685",1
"Q2836940",2
"Q2836966",2
"Q28371705",10
"Q28371782",1
"Q28371783",6
"Q28371786",1
"Q28371787",2
"Q28371788",7
"Q2837192",1
"Q28371991",1313
"Q28372019",232
"Q28373319",4218
"Q283770",1
"Q28380029",5
"Q28381728",1
"Q28381736",1
"Q28381748",1
"Q28381782",33
"Q28381983",2
"Q28381984",1
"Q28381986",1
"Q28381987",1
"Q28381988",2
"Q28381989",3
"Q28382046",8
"Q28382709",3
"Q28389",19
"Q2839016",2
"Q2839017",5
"Q2839480",1
"Q2839562",1
"Q283977",5
"Q28398102",2
"Q28399100",103
"Q2839930",5
"Q2840",2
"Q28403896",1
"Q28404",1
"Q284053",527
"Q2841546",1
"Q2841895",5
"Q28419122",1
"Q28419124",1
"Q28419128",1
"Q28419131",3
"Q28419132",2
"Q28419141",1
"Q2842304",3
"Q284279",13
"Q2842797",2
"Q28428479",1
"Q2843130",2
"Q284416",547
"Q28444913",8
"Q28445637",1
"Q284465",19
"Q2845",3
"Q2845269",6
"Q28454354",1
"Q28457",1
"Q284578",88
"Q2845851",4
"Q2845944",3
"Q2846",16
"Q2846066",1
"Q28464444",19
"Q28464773",9
"Q28464789",1
"Q28464958",15
"Q28464970",3
"Q2846544",1
"Q28465768",1
"Q28468092",9
"Q2846975",1
"Q28469843",15
"Q28469998",3
"Q2847",15
"Q28470",1
"Q28472",2
"Q28472611",4
"Q28472638",10
"Q28472722",4
"Q28474",4
"Q284742",45
"Q28476987",2
"Q2848",16
"Q28480345",10
"Q28480407",17
"Q28485138",1
"Q284865",2
"Q2849",15
"Q28491520",4
"Q28492208",35
"Q28492441",3
"Q28494155",1
"Q2849607",1
"Q28499984",1
"Q2850",17
"Q2850068",3
"Q28504941",2
"Q2851",15
"Q28510119",10
"Q28512",2
"Q2851431",15
"Q285181",307
"Q2852",15
"Q28520605",3
"Q28521933",2
"Q28522149",1
"Q2852249",3
"Q28523326",1
"Q28525375",24
"Q28526451",1
"Q28526565",1
"Q2852690",1
"Q285272",1
"Q28528076",1
"Q285292",1
"Q285296",2
"Q28529650",1
"Q2853",15
"Q28530079",1
"Q28530509",1
"Q28530532",133
"Q28530564",14
"Q2853079",1
"Q28531129",3
"Q28531219",1
"Q28531230",1
"Q28531277",2
"Q28531312",36
"Q285317",3
"Q28532285",2
"Q28532565",2
"Q28536664",2
"Q285386",1
"Q28538755",20
"Q28538792",70
"Q28538876",3
"Q285389",88
"Q28539166",20
"Q2854",18
"Q285400",1
"Q28542014",97
"Q28545",3
"Q285451",19
"Q28545697",5
"Q28545725",1
"Q28548035",1
"Q2854904",1
"Q28549308",2
"Q28549451",1
"Q28549561",10
"Q2855",17
"Q28550993",1
"Q2855494",1
"Q28555351",1
"Q28555512",2
"Q28555544",12
"Q28555642",1
"Q2855609",2
"Q285562",3
"Q2856",15
"Q2856354",4
"Q28564",883
"Q2856451",6
"Q2856460",7
"Q2856528",15
"Q285656",16
"Q2857",16
"Q28575",244
"Q2857578",5
"Q285759",6
"Q285783",71
"Q285784",1
"Q2857913",1
"Q2858",17
"Q2858240",1
"Q2858363",2
"Q285852",26
"Q2858704",22
"Q2858943",4
"Q2859",18
"Q285927",19
"Q28597224",4
"Q2859736",1
"Q28597527",41
"Q28598",1
"Q2859800",6
"Q28598684",15
"Q28599311",34
"Q28599550",2
"Q28599737",1
"Q28599824",23
"Q286",3
"Q2860",17
"Q28600002",19
"Q2860026",3
"Q28600656",1
"Q2860105",2
"Q2860136",5
"Q286017",2
"Q28601953",11
"Q2860306",1
"Q2860334",1
"Q28603617",2
"Q2860371",1
"Q2860410",11
"Q2860456",71
"Q28606291",8
"Q286069",48
"Q28607529",8
"Q28607652",2
"Q28607738",1
"Q28608087",10
"Q28608222",1
"Q28608836",1
"Q2861432",1
"Q2862",16
"Q286203",1
"Q2862119",1
"Q2862231",3
"Q286228",5
"Q2862826",8
"Q2863",1
"Q286300",6
"Q28638",1
"Q28640",4994
"Q2864107",6
"Q2864132",13
"Q2864207",5
"Q28643",3
"Q2864342",11
"Q2864343",2
"Q2864736",1
"Q28647546",2
"Q28648649",3
"Q28648855",2
"Q28648960",7
"Q28648966",9
"Q28649017",6
"Q28649019",6
"Q28649023",11
"Q28649030",11
"Q28649370",33
"Q28653",2
"Q2865305",2
"Q28653690",2
"Q28654046",1
"Q28654058",2
"Q28654168",5
"Q28654502",1
"Q28654840",2
"Q28656402",1
"Q28657263",24
"Q2865743",2
"Q286576",6
"Q2865760",1
"Q2865819",7
"Q286583",2
"Q28659128",15
"Q28659193",3
"Q28659240",2
"Q2866098",1
"Q28661041",1
"Q2866472",10
"Q28665991",1
"Q28666644",26
"Q2867016",1
"Q2867136",23
"Q2867204",1
"Q2867418",2
"Q2867431",1
"Q28681095",1
"Q2868657",2
"Q28692898",1
"Q287",13
"Q2870005",1
"Q2870166",8
"Q287198",5
"Q28721573",1
"Q2872365",5
"Q2872366",3
"Q28725735",57
"Q2872655",1
"Q2872754",2
"Q2872764",16
"Q2872808",1
"Q2872812",1
"Q2872814",1
"Q28730356",5
"Q28733284",1
"Q2873500",2
"Q28735708",1
"Q28736872",35
"Q28737012",5
"Q28737301",8
"Q28738741",1
"Q28739677",14
"Q28739697",853
"Q28739778",2
"Q28739943",206
"Q28742595",1
"Q28745",1
"Q28745974",19
"Q2874635",1
"Q287464",1
"Q28746712",3
"Q2874694",81
"Q2874701",1
"Q28747937",43
"Q28748126",11
"Q2875324",2
"Q2875348",1
"Q28753832",2
"Q28754053",3
"Q2875687",3
"Q2875694",1
"Q2875704",1
"Q28762481",8
"Q28763156",1
"Q28772038",10
"Q28772046",8
"Q2877653",15
"Q28777452",4
"Q28777634",1
"Q28777651",20
"Q28777669",1
"Q28777989",1
"Q28779577",5
"Q28783456",17
"Q2878349",4
"Q28784073",1
"Q2878855",15
"Q2878957",2
"Q2878974",2
"Q28789901",1
"Q28790025",4
"Q287903",3
"Q28790362",29
"Q28792027",2
"Q28793904",20
"Q28794013",2
"Q287950",20
"Q28795800",1
"Q28796675",13
"Q28797",12
"Q28803",127
"Q28803029",5
"Q28803049",225
"Q28803060",37
"Q28803313",13
"Q288035",1
"Q28803767",10
"Q28807042",2
"Q28807560",6
"Q28807616",3
"Q2881",16
"Q2881060",33
"Q28810803",1
"Q2881199",5
"Q2881236",5
"Q2881272",11
"Q28813",18
"Q2881374",6
"Q28816538",552
"Q28818993",1
"Q2881980",165
"Q28819924",7
"Q2882",16
"Q28820001",58
"Q2882210",22
"Q2882238",1
"Q2882257",53
"Q28823",130
"Q2882852",217
"Q28829877",5
"Q2883",17
"Q2883183",4
"Q2883346",2
"Q2883406",1
"Q2883448",2
"Q2883457",49
"Q28834885",3
"Q28834983",1
"Q2883832",1
"Q2884",18
"Q288401",1
"Q288407",2
"Q28840755",2
"Q28841127",7
